composite_key,overall_result,issues_count
CUST004428|CD-1001664|2020-04-06,MISSING_IN_DEST,0
CUST004202|CD-1001665|2020-11-12,MISSING_IN_DEST,0
CUST003169|CD-1001666|2021-12-14,MISSING_IN_DEST,0
CUST006013|CD-1001667|2021-03-11,MISSING_IN_DEST,0
CUST005421|CD-1001668|2024-04-10,MISSING_IN_DEST,0
CUST004261|CD-1001669|2023-10-26,MISSING_IN_DEST,0
CUST005806|CD-1001670|2022-01-21,MISSING_IN_DEST,0
CUST006105|CD-1001671|2020-07-12,MISSING_IN_DEST,0
CUST004535|CD-1001672|2020-06-28,MISSING_IN_DEST,0
CUST002142|CD-1001673|2025-11-26,MISSING_IN_DEST,0
CUST006067|CD-1001674|2022-02-25,MISSING_IN_DEST,0
CUST005741|CD-1001675|2020-09-01,MISSING_IN_DEST,0
CUST007867|CD-1001676|2024-06-10,MISSING_IN_DEST,0
CUST001199|CD-1001677|2025-06-07,MISSING_IN_DEST,0
CUST003354|CD-1001678|2020-10-05,MISSING_IN_DEST,0
CUST007393|CD-1001679|2025-11-25,MISSING_IN_DEST,0
CUST004117|CD-1001680|2024-07-10,MISSING_IN_DEST,0
CUST007541|CD-1001681|2021-07-28,MISSING_IN_DEST,0
CUST000100|CD-1001682|2024-11-03,MISSING_IN_DEST,0
CUST000282|CD-1001683|2022-08-15,MISSING_IN_DEST,0
CUST006368|CD-1001684|2023-12-20,MISSING_IN_DEST,0
CUST002868|CD-1001685|2020-10-16,MISSING_IN_DEST,0
CUST004162|CD-1001686|2021-07-11,MISSING_IN_DEST,0
CUST003424|CD-1001687|2024-10-30,MISSING_IN_DEST,0
CUST003264|CD-1001688|2025-01-10,MISSING_IN_DEST,0
CUST007515|CD-1001689|2020-01-25,MISSING_IN_DEST,0
CUST000753|CD-1001690|2021-05-04,MISSING_IN_DEST,0
CUST006177|CD-1001691|2023-10-17,MISSING_IN_DEST,0
CUST007117|CD-1001692|2025-08-28,MISSING_IN_DEST,0
CUST005259|CD-1001693|2024-03-18,MISSING_IN_DEST,0
CUST003160|CD-1001694|2024-05-30,MISSING_IN_DEST,0
CUST001280|CD-1001695|2022-06-05,MISSING_IN_DEST,0
CUST005460|CD-1001696|2020-05-04,MISSING_IN_DEST,0
CUST003750|CD-1001697|2024-10-13,MISSING_IN_DEST,0
CUST001195|CD-1001698|2024-12-28,MISSING_IN_DEST,0
CUST002877|CD-1001699|2022-10-08,MISSING_IN_DEST,0
CUST007692|CD-1001700|2023-03-01,MISSING_IN_DEST,0
CUST002123|CD-1001701|2021-06-20,MISSING_IN_DEST,0
CUST001428|CD-1001702|2022-10-29,MISSING_IN_DEST,0
CUST005456|CD-1001703|2021-07-05,MISSING_IN_DEST,0
CUST001597|CD-1001704|2022-08-17,MISSING_IN_DEST,0
CUST007359|CD-1001705|2020-11-01,MISSING_IN_DEST,0
CUST006872|CD-1001706|2023-10-15,MISSING_IN_DEST,0
CUST007868|CD-1001707|2021-07-18,MISSING_IN_DEST,0
CUST007300|CD-1001708|2024-07-10,MISSING_IN_DEST,0
CUST001950|CD-1001709|2023-03-26,MISSING_IN_DEST,0
CUST001697|CD-1001710|2025-08-05,MISSING_IN_DEST,0
CUST002741|CD-1001711|2021-05-19,MISSING_IN_DEST,0
CUST003758|CD-1001712|2021-09-14,MISSING_IN_DEST,0
CUST007040|CD-1001713|2021-07-08,MISSING_IN_DEST,0
CUST005868|CD-1001714|2023-12-09,MISSING_IN_DEST,0
CUST005155|CD-1001715|2020-08-31,MISSING_IN_DEST,0
CUST007027|CD-1001716|2024-04-14,MISSING_IN_DEST,0
CUST005167|CD-1001717|2025-02-11,MISSING_IN_DEST,0
CUST003033|CD-1001718|2024-03-19,MISSING_IN_DEST,0
CUST003304|CD-1001719|2020-11-03,MISSING_IN_DEST,0
CUST004136|CD-1001720|2023-01-29,MISSING_IN_DEST,0
CUST000711|CD-1001721|2023-05-01,MISSING_IN_DEST,0
CUST005933|CD-1001722|2022-06-10,MISSING_IN_DEST,0
CUST005222|CD-1001723|2022-11-29,MISSING_IN_DEST,0
CUST005849|CD-1001724|2024-10-04,MISSING_IN_DEST,0
CUST004272|CD-1001725|2025-03-18,MISSING_IN_DEST,0
CUST006263|CD-1001726|2021-11-15,MISSING_IN_DEST,0
CUST007598|CD-1001727|2022-01-22,MISSING_IN_DEST,0
CUST004559|CD-1001728|2021-04-19,MISSING_IN_DEST,0
CUST003555|CD-1001729|2022-07-05,MISSING_IN_DEST,0
CUST000837|CD-1001730|2023-05-30,MISSING_IN_DEST,0
CUST006229|CD-1001731|2024-06-15,MISSING_IN_DEST,0
CUST007231|CD-1001732|2021-09-02,MISSING_IN_DEST,0
CUST005596|CD-1001733|2021-05-08,MISSING_IN_DEST,0
CUST006924|CD-1001734|2020-03-16,MISSING_IN_DEST,0
CUST006889|CD-1001735|2020-08-02,MISSING_IN_DEST,0
CUST006384|CD-1001736|2020-04-27,MISSING_IN_DEST,0
CUST004023|CD-1001737|2021-04-18,MISSING_IN_DEST,0
CUST000799|CD-1001738|2024-05-04,MISSING_IN_DEST,0
CUST000026|CD-1001739|2024-10-31,MISSING_IN_DEST,0
CUST001635|CD-1001740|2026-01-28,MISSING_IN_DEST,0
CUST003448|CD-1001741|2023-05-28,MISSING_IN_DEST,0
CUST005949|CD-1001742|2022-11-03,MISSING_IN_DEST,0
CUST003647|CD-1001743|2025-08-13,MISSING_IN_DEST,0
CUST000186|CD-1001744|2020-12-01,MISSING_IN_DEST,0
CUST001683|CD-1001745|2023-12-08,MISSING_IN_DEST,0
CUST007833|CD-1001746|2025-02-09,MISSING_IN_DEST,0
CUST007904|CD-1001747|2023-02-20,MISSING_IN_DEST,0
CUST003017|CD-1001748|2021-08-19,MISSING_IN_DEST,0
CUST006440|CD-1001749|2023-11-17,MISSING_IN_DEST,0
CUST005754|CD-1001750|2026-03-21,MISSING_IN_DEST,0
CUST007450|CD-1001751|2021-06-22,MISSING_IN_DEST,0
CUST007100|CD-1001752|2023-07-08,MISSING_IN_DEST,0
CUST005030|CD-1001753|2020-04-25,MISSING_IN_DEST,0
CUST003157|CD-1001754|2021-06-14,MISSING_IN_DEST,0
CUST005013|CD-1001755|2024-10-15,MISSING_IN_DEST,0
CUST002553|CD-1001756|2023-02-05,MISSING_IN_DEST,0
CUST002785|CD-1001757|2021-03-30,MISSING_IN_DEST,0
CUST004870|CD-1001758|2022-02-04,MISSING_IN_DEST,0
CUST004571|CD-1001759|2020-10-02,MISSING_IN_DEST,0
CUST004648|CD-1001760|2024-11-12,MISSING_IN_DEST,0
CUST003078|CD-1001761|2025-11-20,MISSING_IN_DEST,0
CUST003273|CD-1001762|2020-08-29,MISSING_IN_DEST,0
CUST000082|CD-1001763|2021-06-26,MISSING_IN_DEST,0
CUST004814|CD-1001764|2025-05-08,MISSING_IN_DEST,0
CUST004606|CD-1001765|2025-06-27,MISSING_IN_DEST,0
CUST007483|CD-1001766|2024-10-16,MISSING_IN_DEST,0
CUST004034|CD-1001767|2024-06-19,MISSING_IN_DEST,0
CUST003741|CD-1001768|2025-05-18,MISSING_IN_DEST,0
CUST000542|CD-1001769|2022-05-01,MISSING_IN_DEST,0
CUST001574|CD-1001770|2025-08-03,MISSING_IN_DEST,0
CUST002704|CD-1001771|2025-07-15,MISSING_IN_DEST,0
CUST003018|CD-1001772|2021-06-08,MISSING_IN_DEST,0
CUST002902|CD-1001773|2020-06-15,MISSING_IN_DEST,0
CUST003153|CD-1001774|2023-04-03,MISSING_IN_DEST,0
CUST006151|CD-1001775|2024-09-25,MISSING_IN_DEST,0
CUST001049|CD-1001776|2025-04-22,MISSING_IN_DEST,0
CUST002658|CD-1001777|2020-11-20,MISSING_IN_DEST,0
CUST001303|CD-1001778|2022-05-10,MISSING_IN_DEST,0
CUST002463|CD-1001779|2024-10-17,MISSING_IN_DEST,0
CUST005476|CD-1001780|2020-05-17,MISSING_IN_DEST,0
CUST000375|CD-1001781|2024-07-07,MISSING_IN_DEST,0
CUST002716|CD-1001782|2021-10-27,MISSING_IN_DEST,0
CUST000190|CD-1001783|2020-02-21,MISSING_IN_DEST,0
CUST007639|CD-1001784|2021-07-05,MISSING_IN_DEST,0
CUST005818|CD-1001785|2024-08-19,MISSING_IN_DEST,0
CUST001949|CD-1001786|2025-06-07,MISSING_IN_DEST,0
CUST001586|CD-1001787|2020-07-04,MISSING_IN_DEST,0
CUST000792|CD-1001788|2022-11-24,MISSING_IN_DEST,0
CUST003783|CD-1001789|2021-04-03,MISSING_IN_DEST,0
CUST006028|CD-1001790|2024-04-08,MISSING_IN_DEST,0
CUST004674|CD-1001791|2024-11-15,MISSING_IN_DEST,0
CUST007048|CD-1001792|2026-01-03,MISSING_IN_DEST,0
CUST002751|CD-1001793|2022-03-20,MISSING_IN_DEST,0
CUST002225|CD-1001794|2021-11-13,MISSING_IN_DEST,0
CUST003824|CD-1001795|2021-12-07,MISSING_IN_DEST,0
CUST001617|CD-1001796|2024-10-02,MISSING_IN_DEST,0
CUST007805|CD-1001797|2022-10-12,MISSING_IN_DEST,0
CUST001486|CD-1001798|2020-02-21,MISSING_IN_DEST,0
CUST003831|CD-1001799|2025-12-01,MISSING_IN_DEST,0
CUST004176|CD-1001800|2020-08-25,MISSING_IN_DEST,0
CUST000457|CD-1001801|2025-10-18,MISSING_IN_DEST,0
CUST003747|CD-1001802|2021-01-04,MISSING_IN_DEST,0
CUST003638|CD-1001803|2023-05-12,MISSING_IN_DEST,0
CUST002076|CD-1001804|2021-12-13,MISSING_IN_DEST,0
CUST001024|CD-1001805|2024-04-15,MISSING_IN_DEST,0
CUST000362|CD-1001806|2022-07-08,MISSING_IN_DEST,0
CUST000069|CD-1001807|2022-04-17,MISSING_IN_DEST,0
CUST003852|CD-1001808|2022-12-24,MISSING_IN_DEST,0
CUST000719|CD-1001809|2026-01-23,MISSING_IN_DEST,0
CUST007674|CD-1001810|2021-07-13,MISSING_IN_DEST,0
CUST001958|CD-1001811|2021-05-16,MISSING_IN_DEST,0
CUST005220|CD-1001812|2020-05-31,MISSING_IN_DEST,0
CUST005388|CD-1001813|2024-08-11,MISSING_IN_DEST,0
CUST003964|CD-1001814|2024-03-25,MISSING_IN_DEST,0
CUST007069|CD-1001815|2023-10-20,MISSING_IN_DEST,0
CUST000886|CD-1001816|2020-02-23,MISSING_IN_DEST,0
CUST001873|CD-1001817|2024-12-08,MISSING_IN_DEST,0
CUST002020|CD-1001818|2025-01-20,MISSING_IN_DEST,0
CUST001084|CD-1001819|2025-11-25,MISSING_IN_DEST,0
CUST002358|CD-1001820|2025-10-20,MISSING_IN_DEST,0
CUST002502|CD-1001821|2021-08-23,MISSING_IN_DEST,0
CUST006118|CD-1001822|2024-06-08,MISSING_IN_DEST,0
CUST002413|CD-1001823|2022-07-07,MISSING_IN_DEST,0
CUST007013|CD-1001824|2023-09-21,MISSING_IN_DEST,0
CUST006181|CD-1001825|2022-01-28,MISSING_IN_DEST,0
CUST007213|CD-1001826|2024-02-07,MISSING_IN_DEST,0
CUST000842|CD-1001827|2025-12-13,MISSING_IN_DEST,0
CUST007876|CD-1001828|2024-01-27,MISSING_IN_DEST,0
CUST004912|CD-1001829|2025-10-01,MISSING_IN_DEST,0
CUST007858|CD-1001830|2025-10-26,MISSING_IN_DEST,0
CUST002839|CD-1001831|2020-09-28,MISSING_IN_DEST,0
CUST007624|CD-1001832|2026-01-08,MISSING_IN_DEST,0
CUST004709|CD-1001833|2025-02-09,MISSING_IN_DEST,0
CUST000575|CD-1001834|2022-08-31,MISSING_IN_DEST,0
CUST003281|CD-1001835|2023-09-30,MISSING_IN_DEST,0
CUST001103|CD-1001836|2023-11-08,MISSING_IN_DEST,0
CUST007530|CD-1001837|2024-11-28,MISSING_IN_DEST,0
CUST002436|CD-1001838|2025-01-05,MISSING_IN_DEST,0
CUST001779|CD-1001839|2020-08-21,MISSING_IN_DEST,0
CUST004423|CD-1001840|2020-01-03,MISSING_IN_DEST,0
CUST003401|CD-1001841|2021-07-16,MISSING_IN_DEST,0
CUST000776|CD-1001842|2023-04-17,MISSING_IN_DEST,0
CUST006532|CD-1001843|2025-04-21,MISSING_IN_DEST,0
CUST006766|CD-1001844|2024-01-29,MISSING_IN_DEST,0
CUST005943|CD-1001845|2020-11-05,MISSING_IN_DEST,0
CUST004934|CD-1001846|2024-06-23,MISSING_IN_DEST,0
CUST003221|CD-1001847|2022-12-03,MISSING_IN_DEST,0
CUST004339|CD-1001848|2022-04-21,MISSING_IN_DEST,0
CUST004168|CD-1001849|2024-10-26,MISSING_IN_DEST,0
CUST001323|CD-1001850|2021-11-05,MISSING_IN_DEST,0
CUST000655|CD-1001851|2023-11-12,MISSING_IN_DEST,0
CUST002026|CD-1001852|2021-02-19,MISSING_IN_DEST,0
CUST003635|CD-1001853|2022-05-20,MISSING_IN_DEST,0
CUST001283|CD-1001854|2023-06-26,MISSING_IN_DEST,0
CUST000854|CD-1001855|2023-11-23,MISSING_IN_DEST,0
CUST006815|CD-1001856|2025-09-27,MISSING_IN_DEST,0
CUST003000|CD-1001857|2021-10-24,MISSING_IN_DEST,0
CUST004674|CD-1001858|2025-08-05,MISSING_IN_DEST,0
CUST004192|CD-1001859|2025-02-05,MISSING_IN_DEST,0
CUST005881|CD-1001860|2022-04-01,MISSING_IN_DEST,0
CUST005918|CD-1001861|2020-11-15,MISSING_IN_DEST,0
CUST002368|CD-1001862|2021-08-11,MISSING_IN_DEST,0
CUST006783|CD-1001863|2024-02-09,MISSING_IN_DEST,0
CUST002970|CD-1001864|2024-12-04,MISSING_IN_DEST,0
CUST006681|CD-1001865|2023-10-28,MISSING_IN_DEST,0
CUST003239|CD-1001866|2024-07-11,MISSING_IN_DEST,0
CUST000888|CD-1001867|2020-08-19,MISSING_IN_DEST,0
CUST006080|CD-1001868|2023-02-26,MISSING_IN_DEST,0
CUST000242|CD-1001869|2025-06-16,MISSING_IN_DEST,0
CUST006179|CD-1001870|2022-06-06,MISSING_IN_DEST,0
CUST000346|CD-1001871|2025-08-12,MISSING_IN_DEST,0
CUST001655|CD-1001872|2020-10-09,MISSING_IN_DEST,0
CUST004827|CD-1001873|2026-02-10,MISSING_IN_DEST,0
CUST007532|CD-1001874|2024-11-25,MISSING_IN_DEST,0
CUST003268|CD-1001875|2023-11-29,MISSING_IN_DEST,0
CUST000966|CD-1001876|2023-11-09,MISSING_IN_DEST,0
CUST001864|CD-1001877|2025-11-05,MISSING_IN_DEST,0
CUST007169|CD-1001878|2022-05-09,MISSING_IN_DEST,0
CUST005814|CD-1001879|2021-01-11,MISSING_IN_DEST,0
CUST000804|CD-1001880|2025-09-26,MISSING_IN_DEST,0
CUST003079|CD-1001881|2020-08-22,MISSING_IN_DEST,0
CUST002117|CD-1001882|2024-02-13,MISSING_IN_DEST,0
CUST001423|CD-1001883|2021-08-29,MISSING_IN_DEST,0
CUST006771|CD-1001884|2025-10-20,MISSING_IN_DEST,0
CUST004942|CD-1001885|2026-01-29,MISSING_IN_DEST,0
CUST001436|CD-1001886|2022-12-18,MISSING_IN_DEST,0
CUST005205|CD-1001887|2023-05-01,MISSING_IN_DEST,0
CUST003309|CD-1001888|2022-11-02,MISSING_IN_DEST,0
CUST000492|CD-1001889|2022-08-27,MISSING_IN_DEST,0
CUST003599|CD-1001890|2025-11-07,MISSING_IN_DEST,0
CUST001482|CD-1001891|2021-10-16,MISSING_IN_DEST,0
CUST001962|CD-1001892|2025-12-29,MISSING_IN_DEST,0
CUST007032|CD-1001893|2024-01-23,MISSING_IN_DEST,0
CUST005682|CD-1001894|2025-12-31,MISSING_IN_DEST,0
CUST001073|CD-1001895|2023-10-28,MISSING_IN_DEST,0
CUST006810|CD-1001896|2025-02-10,MISSING_IN_DEST,0
CUST004594|CD-1001897|2023-01-22,MISSING_IN_DEST,0
CUST006996|CD-1001898|2022-11-20,MISSING_IN_DEST,0
CUST005976|CD-1001899|2021-08-10,MISSING_IN_DEST,0
CUST002715|CD-1001900|2021-04-24,MISSING_IN_DEST,0
CUST004279|CD-1001901|2020-03-26,MISSING_IN_DEST,0
CUST004247|CD-1001902|2022-05-24,MISSING_IN_DEST,0
CUST005759|CD-1001903|2026-03-03,MISSING_IN_DEST,0
CUST001988|CD-1001904|2025-11-10,MISSING_IN_DEST,0
CUST002665|CD-1001905|2024-04-23,MISSING_IN_DEST,0
CUST001959|CD-1001906|2022-04-09,MISSING_IN_DEST,0
CUST002369|CD-1001907|2023-04-01,MISSING_IN_DEST,0
CUST001290|CD-1001908|2024-09-22,MISSING_IN_DEST,0
CUST000293|CD-1001909|2020-01-05,MISSING_IN_DEST,0
CUST007520|CD-1001910|2025-10-06,MISSING_IN_DEST,0
CUST000595|CD-1001911|2025-06-08,MISSING_IN_DEST,0
CUST007104|CD-1001912|2026-01-22,MISSING_IN_DEST,0
CUST000025|CD-1001913|2020-08-03,MISSING_IN_DEST,0
CUST006219|CD-1001914|2025-12-01,MISSING_IN_DEST,0
CUST002627|CD-1001915|2023-10-31,MISSING_IN_DEST,0
CUST004141|CD-1001916|2023-06-20,MISSING_IN_DEST,0
CUST002258|CD-1001917|2021-02-13,MISSING_IN_DEST,0
CUST003925|CD-1001918|2023-01-26,MISSING_IN_DEST,0
CUST003613|CD-1001919|2022-04-08,MISSING_IN_DEST,0
CUST004238|CD-1001920|2026-03-02,MISSING_IN_DEST,0
CUST003146|CD-1001921|2022-02-13,MISSING_IN_DEST,0
CUST004293|CD-1001922|2021-05-12,MISSING_IN_DEST,0
CUST006603|CD-1001923|2025-11-28,MISSING_IN_DEST,0
CUST003477|CD-1001924|2021-03-03,MISSING_IN_DEST,0
CUST002891|CD-1001925|2025-08-25,MISSING_IN_DEST,0
CUST001054|CD-1001926|2026-01-06,MISSING_IN_DEST,0
CUST002878|CD-1001927|2021-12-02,MISSING_IN_DEST,0
CUST001006|CD-1001928|2024-04-21,MISSING_IN_DEST,0
CUST001460|CD-1001929|2024-12-22,MISSING_IN_DEST,0
CUST007618|CD-1001930|2023-05-08,MISSING_IN_DEST,0
CUST000716|CD-1001931|2024-05-08,MISSING_IN_DEST,0
CUST003856|CD-1001932|2020-10-28,MISSING_IN_DEST,0
CUST006674|CD-1001933|2023-03-23,MISSING_IN_DEST,0
CUST007625|CD-1001934|2023-03-16,MISSING_IN_DEST,0
CUST001174|CD-1001935|2023-07-16,MISSING_IN_DEST,0
CUST001309|CD-1001936|2025-11-23,MISSING_IN_DEST,0
CUST002981|CD-1001937|2025-02-24,MISSING_IN_DEST,0
CUST004435|CD-1001938|2023-10-07,MISSING_IN_DEST,0
CUST007678|CD-1001939|2022-07-09,MISSING_IN_DEST,0
CUST001662|CD-1001940|2022-07-11,MISSING_IN_DEST,0
CUST001315|CD-1001941|2020-02-16,MISSING_IN_DEST,0
CUST002026|CD-1001942|2023-06-11,MISSING_IN_DEST,0
CUST006994|CD-1001943|2021-07-29,MISSING_IN_DEST,0
CUST000241|CD-1001944|2025-07-14,MISSING_IN_DEST,0
CUST003041|CD-1001945|2024-10-30,MISSING_IN_DEST,0
CUST000952|CD-1001946|2025-09-13,MISSING_IN_DEST,0
CUST001257|CD-1001947|2026-03-21,MISSING_IN_DEST,0
CUST007334|CD-1001948|2022-07-01,MISSING_IN_DEST,0
CUST000014|CD-1001949|2022-09-04,MISSING_IN_DEST,0
CUST002572|CD-1001950|2023-10-18,MISSING_IN_DEST,0
CUST007323|CD-1001951|2022-09-09,MISSING_IN_DEST,0
CUST004865|CD-1001952|2021-09-28,MISSING_IN_DEST,0
CUST000574|CD-1001953|2024-05-31,MISSING_IN_DEST,0
CUST003720|CD-1001954|2022-10-25,MISSING_IN_DEST,0
CUST007767|CD-1001955|2025-11-18,MISSING_IN_DEST,0
CUST003204|CD-1001956|2021-05-16,MISSING_IN_DEST,0
CUST004229|CD-1001957|2022-10-09,MISSING_IN_DEST,0
CUST004255|CD-1001958|2023-04-27,MISSING_IN_DEST,0
CUST005283|CD-1001959|2025-09-01,MISSING_IN_DEST,0
CUST001498|CD-1001960|2023-08-11,MISSING_IN_DEST,0
CUST006717|CD-1001961|2020-06-06,MISSING_IN_DEST,0
CUST007908|CD-1001962|2022-02-09,MISSING_IN_DEST,0
CUST001141|CD-1001963|2025-07-14,MISSING_IN_DEST,0
CUST006546|CD-1001964|2021-09-12,MISSING_IN_DEST,0
CUST006535|CD-1001965|2022-02-16,MISSING_IN_DEST,0
CUST005933|CD-1001966|2020-12-10,MISSING_IN_DEST,0
CUST002967|CD-1001967|2024-06-28,MISSING_IN_DEST,0
CUST003750|CD-1001968|2020-11-14,MISSING_IN_DEST,0
CUST006713|CD-1001969|2022-04-18,MISSING_IN_DEST,0
CUST001223|CD-1001970|2024-06-10,MISSING_IN_DEST,0
CUST006630|CD-1001971|2025-08-04,MISSING_IN_DEST,0
CUST007365|CD-1001972|2021-05-20,MISSING_IN_DEST,0
CUST005455|CD-1001973|2022-01-27,MISSING_IN_DEST,0
CUST002731|CD-1001974|2020-09-26,MISSING_IN_DEST,0
CUST004473|CD-1001975|2022-09-25,MISSING_IN_DEST,0
CUST000401|CD-1001976|2026-03-28,MISSING_IN_DEST,0
CUST007454|CD-1001977|2021-11-24,MISSING_IN_DEST,0
CUST002739|CD-1001978|2021-08-15,MISSING_IN_DEST,0
CUST000457|CD-1001979|2022-06-30,MISSING_IN_DEST,0
CUST006355|CD-1001980|2025-08-05,MISSING_IN_DEST,0
CUST005260|CD-1001981|2023-06-01,MISSING_IN_DEST,0
CUST004982|CD-1001982|2023-10-21,MISSING_IN_DEST,0
CUST000433|CD-1001983|2024-11-15,MISSING_IN_DEST,0
CUST006006|CD-1001984|2024-06-19,MISSING_IN_DEST,0
CUST005098|CD-1001985|2023-09-27,MISSING_IN_DEST,0
CUST006349|CD-1001986|2023-07-03,MISSING_IN_DEST,0
CUST006618|CD-1001987|2023-05-01,MISSING_IN_DEST,0
CUST001696|CD-1001988|2021-02-16,MISSING_IN_DEST,0
CUST001685|CD-1001989|2022-08-03,MISSING_IN_DEST,0
CUST007390|CD-1001990|2025-04-16,MISSING_IN_DEST,0
CUST004248|CD-1001991|2020-03-30,MISSING_IN_DEST,0
CUST003504|CD-1001992|2025-03-03,MISSING_IN_DEST,0
CUST002298|CD-1001993|2023-07-14,MISSING_IN_DEST,0
CUST005112|CD-1001994|2022-03-08,MISSING_IN_DEST,0
CUST006031|CD-1001995|2020-09-17,MISSING_IN_DEST,0
CUST000019|CD-1001996|2024-10-08,MISSING_IN_DEST,0
CUST004421|CD-1001997|2020-01-02,MISSING_IN_DEST,0
CUST007946|CD-1001998|2023-05-23,MISSING_IN_DEST,0
CUST002245|CD-1001999|2021-01-05,MISSING_IN_DEST,0
CUST002247|CD-1002000|2025-09-04,MISSING_IN_DEST,0
CUST007025|CD-1002001|2021-02-19,MISSING_IN_DEST,0
CUST000497|CD-1002002|2025-01-05,MISSING_IN_DEST,0
CUST003180|CD-1002003|2023-08-02,MISSING_IN_DEST,0
CUST003666|CD-1002004|2020-04-03,MISSING_IN_DEST,0
CUST006383|CD-1002005|2024-06-30,MISSING_IN_DEST,0
CUST001033|CD-1002006|2025-06-28,MISSING_IN_DEST,0
CUST003473|CD-1002007|2021-05-20,MISSING_IN_DEST,0
CUST001219|CD-1002008|2026-01-18,MISSING_IN_DEST,0
CUST006301|CD-1002009|2024-12-26,MISSING_IN_DEST,0
CUST005058|CD-1002010|2024-08-19,MISSING_IN_DEST,0
CUST003974|CD-1002011|2022-02-05,MISSING_IN_DEST,0
CUST003144|CD-1002012|2020-09-30,MISSING_IN_DEST,0
CUST001226|CD-1002013|2022-09-06,MISSING_IN_DEST,0
CUST007374|CD-1002014|2025-01-15,MISSING_IN_DEST,0
CUST005181|CD-1002015|2023-08-31,MISSING_IN_DEST,0
CUST002553|CD-1002016|2024-01-16,MISSING_IN_DEST,0
CUST003312|CD-1002017|2024-11-16,MISSING_IN_DEST,0
CUST005809|CD-1002018|2022-02-11,MISSING_IN_DEST,0
CUST005756|CD-1002019|2020-03-26,MISSING_IN_DEST,0
CUST003689|CD-1002020|2025-07-09,MISSING_IN_DEST,0
CUST002423|CD-1002021|2023-10-31,MISSING_IN_DEST,0
CUST005279|CD-1002022|2023-07-14,MISSING_IN_DEST,0
CUST005266|CD-1002023|2023-07-31,MISSING_IN_DEST,0
CUST004797|CD-1002024|2025-04-29,MISSING_IN_DEST,0
CUST000583|CD-1002025|2024-10-20,MISSING_IN_DEST,0
CUST003782|CD-1002026|2024-03-08,MISSING_IN_DEST,0
CUST004911|CD-1002027|2024-11-18,MISSING_IN_DEST,0
CUST007600|CD-1002028|2021-10-20,MISSING_IN_DEST,0
CUST004204|CD-1002029|2024-06-11,MISSING_IN_DEST,0
CUST002742|CD-1002030|2026-02-02,MISSING_IN_DEST,0
CUST004446|CD-1002031|2021-06-19,MISSING_IN_DEST,0
CUST001418|CD-1002032|2023-07-26,MISSING_IN_DEST,0
CUST000726|CD-1002033|2024-04-02,MISSING_IN_DEST,0
CUST005425|CD-1002034|2023-03-24,MISSING_IN_DEST,0
CUST007889|CD-1002035|2026-01-18,MISSING_IN_DEST,0
CUST006768|CD-1002036|2022-07-09,MISSING_IN_DEST,0
CUST004669|CD-1002037|2021-05-11,MISSING_IN_DEST,0
CUST000322|CD-1002038|2020-11-07,MISSING_IN_DEST,0
CUST007903|CD-1002039|2025-04-21,MISSING_IN_DEST,0
CUST003597|CD-1002040|2024-04-14,MISSING_IN_DEST,0
CUST002318|CD-1002041|2023-08-11,MISSING_IN_DEST,0
CUST007140|CD-1002042|2022-09-09,MISSING_IN_DEST,0
CUST005971|CD-1002043|2022-07-24,MISSING_IN_DEST,0
CUST005997|CD-1002044|2025-11-01,MISSING_IN_DEST,0
CUST002222|CD-1002045|2024-03-31,MISSING_IN_DEST,0
CUST007934|CD-1002046|2026-01-10,MISSING_IN_DEST,0
CUST003623|CD-1002047|2025-01-02,MISSING_IN_DEST,0
CUST004251|CD-1002048|2024-10-16,MISSING_IN_DEST,0
CUST006007|CD-1002049|2023-06-16,MISSING_IN_DEST,0
CUST005280|CD-1002050|2021-07-07,MISSING_IN_DEST,0
CUST001379|CD-1002051|2024-01-30,MISSING_IN_DEST,0
CUST002420|CD-1002052|2024-06-21,MISSING_IN_DEST,0
CUST002890|CD-1002053|2023-04-05,MISSING_IN_DEST,0
CUST007580|CD-1002054|2020-02-16,MISSING_IN_DEST,0
CUST005716|CD-1002055|2025-12-29,MISSING_IN_DEST,0
CUST002931|CD-1002056|2025-02-28,MISSING_IN_DEST,0
CUST005878|CD-1002057|2022-03-14,MISSING_IN_DEST,0
CUST005908|CD-1002058|2023-01-30,MISSING_IN_DEST,0
CUST003154|CD-1002059|2020-10-08,MISSING_IN_DEST,0
CUST003225|CD-1002060|2025-11-06,MISSING_IN_DEST,0
CUST007154|CD-1002061|2021-06-10,MISSING_IN_DEST,0
CUST004494|CD-1002062|2022-05-11,MISSING_IN_DEST,0
CUST001196|CD-1002063|2022-09-04,MISSING_IN_DEST,0
CUST005758|CD-1002064|2021-08-23,MISSING_IN_DEST,0
CUST004716|CD-1002065|2023-12-18,MISSING_IN_DEST,0
CUST004071|CD-1002066|2026-03-19,MISSING_IN_DEST,0
CUST005801|CD-1002067|2025-05-04,MISSING_IN_DEST,0
CUST007256|CD-1002068|2023-04-25,MISSING_IN_DEST,0
CUST002644|CD-1002069|2020-10-25,MISSING_IN_DEST,0
CUST003354|CD-1002070|2025-05-22,MISSING_IN_DEST,0
CUST001516|CD-1002071|2021-08-08,MISSING_IN_DEST,0
CUST005176|CD-1002072|2025-09-09,MISSING_IN_DEST,0
CUST003222|CD-1002073|2022-06-20,MISSING_IN_DEST,0
CUST002739|CD-1002074|2023-03-28,MISSING_IN_DEST,0
